ID Único;Cliente;Modelo;Fecha;Video Path;Grifo;Ciclo #;Hora Inicio;Hora Fin;Duración (s);Cervezas;Tamaño (ml);Espuma (%);Mala Praxis;Causas Error;Clip Path;URL Video
Cerveza Chatter Las Tablas_00_20260205105956.mp4_Heineken_2708970;ChatterTablas;ChattersModel_v2.pt;2026-02-05;C:\Proyectos gambooza\chatter_videos_dias\2026-02-05\Cerveza Chatter Las Tablas_00_20260205105956.mp4;Heineken;4;11:45:04;11:49:05;240;0;330;;;;clips/ChatterTablas/20260205/ChatterTablas_20260205105956_Heineken_evt_016.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FChatterTablas%2F20260205%2FChatterTablas_20260205105956_Heineken_evt_016.mp4?alt=media
Cerveza Chatter Las Tablas_00_20260205105956.mp4_Heineken_2949694;ChatterTablas;ChattersModel_v2.pt;2026-02-05;C:\Proyectos gambooza\chatter_videos_dias\2026-02-05\Cerveza Chatter Las Tablas_00_20260205105956.mp4;Heineken;5;11:49:05;11:53:05;240;0;330;;;;clips/ChatterTablas/20260205/ChatterTablas_20260205105956_Heineken_evt_017.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FChatterTablas%2F20260205%2FChatterTablas_20260205105956_Heineken_evt_017.mp4?alt=media
Cerveza Chatter Las Tablas_00_20260205105956.mp4_Heineken_3243096;ChatterTablas;ChattersModel_v2.pt;2026-02-05;C:\Proyectos gambooza\chatter_videos_dias\2026-02-05\Cerveza Chatter Las Tablas_00_20260205105956.mp4;Heineken;6;11:53:59;11:57:59;240;0;330;;;;clips/ChatterTablas/20260205/ChatterTablas_20260205105956_Heineken_evt_018.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FChatterTablas%2F20260205%2FChatterTablas_20260205105956_Heineken_evt_018.mp4?alt=media
Cerveza Chatter Las Tablas_00_20260205105956.mp4_Heineken_3499490;ChatterTablas;ChattersModel_v2.pt;2026-02-05;C:\Proyectos gambooza\chatter_videos_dias\2026-02-05\Cerveza Chatter Las Tablas_00_20260205105956.mp4;Heineken;7;11:58:15;12:02:15;240;0;330;;;;clips/ChatterTablas/20260205/ChatterTablas_20260205105956_Heineken_evt_019.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FChatterTablas%2F20260205%2FChatterTablas_20260205105956_Heineken_evt_019.mp4?alt=media
Cerveza Chatter Las Tablas_00_20260205105956.mp4_Heineken_3740213;ChatterTablas;ChattersModel_v2.pt;2026-02-05;C:\Proyectos gambooza\chatter_videos_dias\2026-02-05\Cerveza Chatter Las Tablas_00_20260205105956.mp4;Heineken;8;12:02:16;12:06:16;240;0;330;;;;clips/ChatterTablas/20260205/ChatterTablas_20260205105956_Heineken_evt_020.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FChatterTablas%2F20260205%2FChatterTablas_20260205105956_Heineken_evt_020.mp4?alt=media
Cerveza Chatter Las Tablas_00_20260205105956.mp4_Heineken_3984604;ChatterTablas;ChattersModel_v2.pt;2026-02-05;C:\Proyectos gambooza\chatter_videos_dias\2026-02-05\Cerveza Chatter Las Tablas_00_20260205105956.mp4;Heineken;9;12:06:20;12:10:20;240;0;330;;;;clips/ChatterTablas/20260205/ChatterTablas_20260205105956_Heineken_evt_021.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FChatterTablas%2F20260205%2FChatterTablas_20260205105956_Heineken_evt_021.mp4?alt=media
Cerveza Chatter Las Tablas_00_20260205121230.mp4_Heineken_3667;ChatterTablas;ChattersModel_v2.pt;2026-02-05;C:\Proyectos gambooza\chatter_videos_dias\2026-02-05\Cerveza Chatter Las Tablas_00_20260205121230.mp4;Heineken;1;12:12:33;12:16:33;240;0;330;;;;clips/ChatterTablas/20260205/ChatterTablas_20260205121230_Heineken_evt_022.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FChatterTablas%2F20260205%2FChatterTablas_20260205121230_Heineken_evt_022.mp4?alt=media
Cerveza Chatter Las Tablas_00_20260205121230.mp4_Heineken_256753;ChatterTablas;ChattersModel_v2.pt;2026-02-05;C:\Proyectos gambooza\chatter_videos_dias\2026-02-05\Cerveza Chatter Las Tablas_00_20260205121230.mp4;Heineken;2;12:16:46;12:20:46;240;0;330;;;;clips/ChatterTablas/20260205/ChatterTablas_20260205121230_Heineken_evt_023.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FChatterTablas%2F20260205%2FChatterTablas_20260205121230_Heineken_evt_023.mp4?alt=media
Cerveza Chatter Las Tablas_00_20260205121230.mp4_Heineken_507505;ChatterTablas;ChattersModel_v2.pt;2026-02-05;C:\Proyectos gambooza\chatter_videos_dias\2026-02-05\Cerveza Chatter Las Tablas_00_20260205121230.mp4;Heineken;3;12:20:57;12:24:57;240;0;330;;;;clips/ChatterTablas/20260205/ChatterTablas_20260205121230_Heineken_evt_024.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FChatterTablas%2F20260205%2FChatterTablas_20260205121230_Heineken_evt_024.mp4?alt=media
Cerveza Chatter Las Tablas_00_20260205121230.mp4_Heineken_748254;ChatterTablas;ChattersModel_v2.pt;2026-02-05;C:\Proyectos gambooza\chatter_videos_dias\2026-02-05\Cerveza Chatter Las Tablas_00_20260205121230.mp4;Heineken;4;12:24:58;12:28:58;240;0;330;;;;clips/ChatterTablas/20260205/ChatterTablas_20260205121230_Heineken_evt_025.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FChatterTablas%2F20260205%2FChatterTablas_20260205121230_Heineken_evt_025.mp4?alt=media
Cerveza Chatter Las Tablas_00_20260205121230.mp4_Heineken_992003;ChatterTablas;ChattersModel_v2.pt;2026-02-05;C:\Proyectos gambooza\chatter_videos_dias\2026-02-05\Cerveza Chatter Las Tablas_00_20260205121230.mp4;Heineken;5;12:29:02;12:33:02;240;0;330;;;;clips/ChatterTablas/20260205/ChatterTablas_20260205121230_Heineken_evt_026.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FChatterTablas%2F20260205%2FChatterTablas_20260205121230_Heineken_evt_026.mp4?alt=media
Cerveza Chatter Las Tablas_00_20260205121230.mp4_Heineken_1237086;ChatterTablas;ChattersModel_v2.pt;2026-02-05;C:\Proyectos gambooza\chatter_videos_dias\2026-02-05\Cerveza Chatter Las Tablas_00_20260205121230.mp4;Heineken;6;12:33:07;12:37:07;240;0;330;;;;clips/ChatterTablas/20260205/ChatterTablas_20260205121230_Heineken_evt_027.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FChatterTablas%2F20260205%2FChatterTablas_20260205121230_Heineken_evt_027.mp4?alt=media
Cerveza Chatter Las Tablas_00_20260205121230.mp4_Heineken_1544191;ChatterTablas;ChattersModel_v2.pt;2026-02-05;C:\Proyectos gambooza\chatter_videos_dias\2026-02-05\Cerveza Chatter Las Tablas_00_20260205121230.mp4;Heineken;7;12:38:14;12:42:14;240;0;330;;;;clips/ChatterTablas/20260205/ChatterTablas_20260205121230_Heineken_evt_028.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FChatterTablas%2F20260205%2FChatterTablas_20260205121230_Heineken_evt_028.mp4?alt=media
Cerveza Chatter Las Tablas_00_20260205121230.mp4_Heineken_1788274;ChatterTablas;ChattersModel_v2.pt;2026-02-05;C:\Proyectos gambooza\chatter_videos_dias\2026-02-05\Cerveza Chatter Las Tablas_00_20260205121230.mp4;Heineken;8;12:42:18;12:46:18;240;0;330;;;;clips/ChatterTablas/20260205/ChatterTablas_20260205121230_Heineken_evt_029.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FChatterTablas%2F20260205%2FChatterTablas_20260205121230_Heineken_evt_029.mp4?alt=media
Cerveza Chatter Las Tablas_00_20260205121230.mp4_Heineken_2048362;ChatterTablas;ChattersModel_v2.pt;2026-02-05;C:\Proyectos gambooza\chatter_videos_dias\2026-02-05\Cerveza Chatter Las Tablas_00_20260205121230.mp4;Heineken;9;12:46:38;12:50:38;240;0;330;;;;clips/ChatterTablas/20260205/ChatterTablas_20260205121230_Heineken_evt_030.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FChatterTablas%2F20260205%2FChatterTablas_20260205121230_Heineken_evt_030.mp4?alt=media
Cerveza Chatter Las Tablas_00_20260205121230.mp4_Heineken_2301781;ChatterTablas;ChattersModel_v2.pt;2026-02-05;C:\Proyectos gambooza\chatter_videos_dias\2026-02-05\Cerveza Chatter Las Tablas_00_20260205121230.mp4;Heineken;10;12:50:51;12:54:51;240;0;330;;;;clips/ChatterTablas/20260205/ChatterTablas_20260205121230_Heineken_evt_031.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FChatterTablas%2F20260205%2FChatterTablas_20260205121230_Heineken_evt_031.mp4?alt=media
Cerveza Chatter Las Tablas_00_20260205121230.mp4_Heineken_2556535;ChatterTablas;ChattersModel_v2.pt;2026-02-05;C:\Proyectos gambooza\chatter_videos_dias\2026-02-05\Cerveza Chatter Las Tablas_00_20260205121230.mp4;Heineken;11;12:55:06;12:59:06;240;0;330;;;;clips/ChatterTablas/20260205/ChatterTablas_20260205121230_Heineken_evt_032.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FChatterTablas%2F20260205%2FChatterTablas_20260205121230_Heineken_evt_032.mp4?alt=media
Cerveza Chatter Las Tablas_00_20260205121230.mp4_Heineken_2841632;ChatterTablas;ChattersModel_v2.pt;2026-02-05;C:\Proyectos gambooza\chatter_videos_dias\2026-02-05\Cerveza Chatter Las Tablas_00_20260205121230.mp4;Heineken;12;12:59:51;13:03:51;240;0;330;;;;clips/ChatterTablas/20260205/ChatterTablas_20260205121230_Heineken_evt_033.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FChatterTablas%2F20260205%2FChatterTablas_20260205121230_Heineken_evt_033.mp4?alt=media
Cerveza Chatter Las Tablas_00_20260205121230.mp4_Heineken_3099719;ChatterTablas;ChattersModel_v2.pt;2026-02-05;C:\Proyectos gambooza\chatter_videos_dias\2026-02-05\Cerveza Chatter Las Tablas_00_20260205121230.mp4;Heineken;13;13:04:09;13:08:09;240;0;330;;;;clips/ChatterTablas/20260205/ChatterTablas_20260205121230_Heineken_evt_034.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FChatterTablas%2F20260205%2FChatterTablas_20260205121230_Heineken_evt_034.mp4?alt=media
Cerveza Chatter Las Tablas_00_20260205121230.mp4_Heineken_3348804;ChatterTablas;ChattersModel_v2.pt;2026-02-05;C:\Proyectos gambooza\chatter_videos_dias\2026-02-05\Cerveza Chatter Las Tablas_00_20260205121230.mp4;Heineken;14;13:08:18;13:12:18;240;0;330;;;;clips/ChatterTablas/20260205/ChatterTablas_20260205121230_Heineken_evt_035.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FChatterTablas%2F20260205%2FChatterTablas_20260205121230_Heineken_evt_035.mp4?alt=media
Cerveza Chatter Las Tablas_00_20260205121230.mp4_Heineken_3638902;ChatterTablas;ChattersModel_v2.pt;2026-02-05;C:\Proyectos gambooza\chatter_videos_dias\2026-02-05\Cerveza Chatter Las Tablas_00_20260205121230.mp4;Heineken;15;13:13:08;13:17:08;240;0;330;;;;clips/ChatterTablas/20260205/ChatterTablas_20260205121230_Heineken_evt_036.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FChatterTablas%2F20260205%2FChatterTablas_20260205121230_Heineken_evt_036.mp4?alt=media
Cerveza Chatter Las Tablas_00_20260205121230.mp4_Heineken_3918998;ChatterTablas;ChattersModel_v2.pt;2026-02-05;C:\Proyectos gambooza\chatter_videos_dias\2026-02-05\Cerveza Chatter Las Tablas_00_20260205121230.mp4;Heineken;16;13:17:48;13:21:49;240;0;330;;;;clips/ChatterTablas/20260205/ChatterTablas_20260205121230_Heineken_evt_037.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FChatterTablas%2F20260205%2FChatterTablas_20260205121230_Heineken_evt_037.mp4?alt=media
Cerveza Chatter Las Tablas_00_20260205121230.mp4_Heineken_4164414;ChatterTablas;ChattersModel_v2.pt;2026-02-05;C:\Proyectos gambooza\chatter_videos_dias\2026-02-05\Cerveza Chatter Las Tablas_00_20260205121230.mp4;Heineken;17;13:21:54;13:25:54;240;0;330;;;;clips/ChatterTablas/20260205/ChatterTablas_20260205121230_Heineken_evt_038.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FChatterTablas%2F20260205%2FChatterTablas_20260205121230_Heineken_evt_038.mp4?alt=media
Cerveza Chatter Las Tablas_00_20260205121230.mp4_Heineken_4415500;ChatterTablas;ChattersModel_v2.pt;2026-02-05;C:\Proyectos gambooza\chatter_videos_dias\2026-02-05\Cerveza Chatter Las Tablas_00_20260205121230.mp4;Heineken;18;13:26:05;13:29:26;201;1;330;;;;clips/ChatterTablas/20260205/ChatterTablas_20260205121230_Heineken_evt_039.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FChatterTablas%2F20260205%2FChatterTablas_20260205121230_Heineken_evt_039.mp4?alt=media
Cerveza Chatter Las Tablas_00_20260205121230.mp4_Heineken_4621236;ChatterTablas;ChattersModel_v2.pt;2026-02-05;C:\Proyectos gambooza\chatter_videos_dias\2026-02-05\Cerveza Chatter Las Tablas_00_20260205121230.mp4;Heineken;19;13:29:31;13:33:31;240;0;330;;;;clips/ChatterTablas/20260205/ChatterTablas_20260205121230_Heineken_evt_040.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FChatterTablas%2F20260205%2FChatterTablas_20260205121230_Heineken_evt_040.mp4?alt=media
Cerveza Chatter Las Tablas_00_20260205121230.mp4_Heineken_5162087;ChatterTablas;ChattersModel_v2.pt;2026-02-05;C:\Proyectos gambooza\chatter_videos_dias\2026-02-05\Cerveza Chatter Las Tablas_00_20260205121230.mp4;Heineken;20;13:38:32;13:42:32;240;0;330;;;;clips/ChatterTablas/20260205/ChatterTablas_20260205121230_Heineken_evt_041.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FChatterTablas%2F20260205%2FChatterTablas_20260205121230_Heineken_evt_041.mp4?alt=media
Cerveza Chatter Las Tablas_00_20260205121230.mp4_Heineken_5519541;ChatterTablas;ChattersModel_v2.pt;2026-02-05;C:\Proyectos gambooza\chatter_videos_dias\2026-02-05\Cerveza Chatter Las Tablas_00_20260205121230.mp4;Heineken;21;13:44:29;13:48:29;240;0;330;;;;clips/ChatterTablas/20260205/ChatterTablas_20260205121230_Heineken_evt_042.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FChatterTablas%2F20260205%2FChatterTablas_20260205121230_Heineken_evt_042.mp4?alt=media
Cerveza Chatter Las Tablas_00_20260205121230.mp4_Heineken_6033383;ChatterTablas;ChattersModel_v2.pt;2026-02-05;C:\Proyectos gambooza\chatter_videos_dias\2026-02-05\Cerveza Chatter Las Tablas_00_20260205121230.mp4;Heineken;22;13:53:03;13:53:21;18;1;330;;;;clips/ChatterTablas/20260205/ChatterTablas_20260205121230_Heineken_evt_043.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FChatterTablas%2F20260205%2FChatterTablas_20260205121230_Heineken_evt_043.mp4?alt=media
Cerveza Chatter Las Tablas_00_20260205121230.mp4_Heineken_6078731;ChatterTablas;ChattersModel_v2.pt;2026-02-05;C:\Proyectos gambooza\chatter_videos_dias\2026-02-05\Cerveza Chatter Las Tablas_00_20260205121230.mp4;Heineken;23;13:53:48;13:57:48;240;0;330;;;;clips/ChatterTablas/20260205/ChatterTablas_20260205121230_Heineken_evt_044.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FChatterTablas%2F20260205%2FChatterTablas_20260205121230_Heineken_evt_044.mp4?alt=media
Cerveza Chatter Las Tablas_00_20260205121230.mp4_Heineken_6526884;ChatterTablas;ChattersModel_v2.pt;2026-02-05;C:\Proyectos gambooza\chatter_videos_dias\2026-02-05\Cerveza Chatter Las Tablas_00_20260205121230.mp4;Heineken;24;14:01:16;14:05:16;240;0;330;;;;clips/ChatterTablas/20260205/ChatterTablas_20260205121230_Heineken_evt_045.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FChatterTablas%2F20260205%2FChatterTablas_20260205121230_Heineken_evt_045.mp4?alt=media
Cerveza Chatter Las Tablas_00_20260205121230.mp4_Heineken_6785972;ChatterTablas;ChattersModel_v2.pt;2026-02-05;C:\Proyectos gambooza\chatter_videos_dias\2026-02-05\Cerveza Chatter Las Tablas_00_20260205121230.mp4;Heineken;25;14:05:35;14:09:36;240;0;330;;;;clips/ChatterTablas/20260205/ChatterTablas_20260205121230_Heineken_evt_046.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FChatterTablas%2F20260205%2FChatterTablas_20260205121230_Heineken_evt_046.mp4?alt=media
Cerveza Chatter Las Tablas_00_20260205121230.mp4_Heineken_7029388;ChatterTablas;ChattersModel_v2.pt;2026-02-05;C:\Proyectos gambooza\chatter_videos_dias\2026-02-05\Cerveza Chatter Las Tablas_00_20260205121230.mp4;Heineken;26;14:09:39;14:13:39;240;0;330;;;;clips/ChatterTablas/20260205/ChatterTablas_20260205121230_Heineken_evt_047.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FChatterTablas%2F20260205%2FChatterTablas_20260205121230_Heineken_evt_047.mp4?alt=media
Cerveza Chatter Las Tablas_00_20260205121230.mp4_Heineken_7271136;ChatterTablas;ChattersModel_v2.pt;2026-02-05;C:\Proyectos gambooza\chatter_videos_dias\2026-02-05\Cerveza Chatter Las Tablas_00_20260205121230.mp4;Heineken;27;14:13:41;14:17:41;240;0;330;;;;clips/ChatterTablas/20260205/ChatterTablas_20260205121230_Heineken_evt_048.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FChatterTablas%2F20260205%2FChatterTablas_20260205121230_Heineken_evt_048.mp4?alt=media
Cerveza Chatter Las Tablas_00_20260205121230.mp4_Heineken_9238471;ChatterTablas;ChattersModel_v2.pt;2026-02-05;C:\Proyectos gambooza\chatter_videos_dias\2026-02-05\Cerveza Chatter Las Tablas_00_20260205121230.mp4;Heineken;28;14:46:28;14:50:28;240;1;330;;;;clips/ChatterTablas/20260205/ChatterTablas_20260205121230_Heineken_evt_049.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FChatterTablas%2F20260205%2FChatterTablas_20260205121230_Heineken_evt_049.mp4?alt=media
Cerveza Chatter Las Tablas_00_20260205222125.mp4_Aguila_346859;ChatterTablas;ChattersModel_v2.pt;2026-02-05;C:\Proyectos gambooza\chatter_videos_dias\2026-02-05\Cerveza Chatter Las Tablas_00_20260205222125.mp4;Aguila;1;22:27:11;22:27:28;17;1;330;;;;clips/ChatterTablas/20260205/ChatterTablas_20260205222125_Aguila_evt_050.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FChatterTablas%2F20260205%2FChatterTablas_20260205222125_Aguila_evt_050.mp4?alt=media
Cerveza Chatter Las Tablas_00_20260205222125.mp4_Aguila_364202;ChatterTablas;ChattersModel_v2.pt;2026-02-05;C:\Proyectos gambooza\chatter_videos_dias\2026-02-05\Cerveza Chatter Las Tablas_00_20260205222125.mp4;Aguila;2;22:27:29;22:27:47;18;1;330;;;;clips/ChatterTablas/20260205/ChatterTablas_20260205222125_Aguila_evt_051.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FChatterTablas%2F20260205%2FChatterTablas_20260205222125_Aguila_evt_051.mp4?alt=media
Cerveza Chatter Las Tablas_00_20260205222125.mp4_Aguila_529627;ChatterTablas;ChattersModel_v2.pt;2026-02-05;C:\Proyectos gambooza\chatter_videos_dias\2026-02-05\Cerveza Chatter Las Tablas_00_20260205222125.mp4;Aguila;3;22:30:14;22:32:33;138;1;330;;;;clips/ChatterTablas/20260205/ChatterTablas_20260205222125_Aguila_evt_052.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FChatterTablas%2F20260205%2FChatterTablas_20260205222125_Aguila_evt_052.mp4?alt=media
Cerveza Chatter Las Tablas_00_20260205222125.mp4_Aguila_668704;ChatterTablas;ChattersModel_v2.pt;2026-02-05;C:\Proyectos gambooza\chatter_videos_dias\2026-02-05\Cerveza Chatter Las Tablas_00_20260205222125.mp4;Aguila;4;22:32:33;22:32:51;17;1;330;;;;clips/ChatterTablas/20260205/ChatterTablas_20260205222125_Aguila_evt_053.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FChatterTablas%2F20260205%2FChatterTablas_20260205222125_Aguila_evt_053.mp4?alt=media
Cerveza Chatter Las Tablas_00_20260205222125.mp4_Aguila_2624456;ChatterTablas;ChattersModel_v2.pt;2026-02-05;C:\Proyectos gambooza\chatter_videos_dias\2026-02-05\Cerveza Chatter Las Tablas_00_20260205222125.mp4;Aguila;5;23:05:09;23:05:28;19;1;330;;;;clips/ChatterTablas/20260205/ChatterTablas_20260205222125_Aguila_evt_054.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FChatterTablas%2F20260205%2FChatterTablas_20260205222125_Aguila_evt_054.mp4?alt=media
Cerveza Chatter Las Tablas_00_20260205222125.mp4_Aguila_2643800;ChatterTablas;ChattersModel_v2.pt;2026-02-05;C:\Proyectos gambooza\chatter_videos_dias\2026-02-05\Cerveza Chatter Las Tablas_00_20260205222125.mp4;Aguila;6;23:05:28;23:05:43;14;1;330;;;;clips/ChatterTablas/20260205/ChatterTablas_20260205222125_Aguila_evt_055.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FChatterTablas%2F20260205%2FChatterTablas_20260205222125_Aguila_evt_055.mp4?alt=media
Cerveza Chatter Las Tablas_00_20260205160603.mp4_Heineken_1353234;ChatterTablas;ChattersModel_v2.pt;2026-02-05;C:\Proyectos gambooza\chatter_videos_dias\2026-02-05\Cerveza Chatter Las Tablas_00_20260205160603.mp4;Heineken;1;16:28:36;16:32:36;240;0;330;;;;clips/ChatterTablas/20260205/ChatterTablas_20260205160603_Heineken_evt_056.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FChatterTablas%2F20260205%2FChatterTablas_20260205160603_Heineken_evt_056.mp4?alt=media
Cerveza Chatter Las Tablas_00_20260205160603.mp4_Heineken_9835129;ChatterTablas;ChattersModel_v2.pt;2026-02-05;C:\Proyectos gambooza\chatter_videos_dias\2026-02-05\Cerveza Chatter Las Tablas_00_20260205160603.mp4;Heineken;2;18:49:58;18:50:05;8;1;330;;;;clips/ChatterTablas/20260205/ChatterTablas_20260205160603_Heineken_evt_057.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FChatterTablas%2F20260205%2FChatterTablas_20260205160603_Heineken_evt_057.mp4?alt=media
Cerveza Chatter Las Tablas_00_20260205160603.mp4_Aguila_9932169_S1;ChatterTablas;ChattersModel_v2.pt;2026-02-05;C:\Proyectos gambooza\chatter_videos_dias\2026-02-05\Cerveza Chatter Las Tablas_00_20260205160603.mp4;Aguila;1;18:51:35;18:52:13;39;1;330;;;;clips/ChatterTablas/20260205/ChatterTablas_20260205160603_Aguila_evt_058.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FChatterTablas%2F20260205%2FChatterTablas_20260205160603_Aguila_evt_058.mp4?alt=media
Cerveza Chatter Las Tablas_00_20260205160603.mp4_Aguila_9932169_S2;ChatterTablas;ChattersModel_v2.pt;2026-02-05;C:\Proyectos gambooza\chatter_videos_dias\2026-02-05\Cerveza Chatter Las Tablas_00_20260205160603.mp4;Aguila;1;18:51:35;18:52:13;39;1;330;;;;clips/ChatterTablas/20260205/ChatterTablas_20260205160603_Aguila_evt_058.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FChatterTablas%2F20260205%2FChatterTablas_20260205160603_Aguila_evt_058.mp4?alt=media
Cerveza Chatter Las Tablas_00_20260205160603.mp4_Aguila_11085987_S1;ChatterTablas;ChattersModel_v2.pt;2026-02-05;C:\Proyectos gambooza\chatter_videos_dias\2026-02-05\Cerveza Chatter Las Tablas_00_20260205160603.mp4;Aguila;2;19:10:48;19:11:31;42;1;330;;;;clips/ChatterTablas/20260205/ChatterTablas_20260205160603_Aguila_evt_059.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FChatterTablas%2F20260205%2FChatterTablas_20260205160603_Aguila_evt_059.mp4?alt=media
Cerveza Chatter Las Tablas_00_20260205160603.mp4_Aguila_11085987_S2;ChatterTablas;ChattersModel_v2.pt;2026-02-05;C:\Proyectos gambooza\chatter_videos_dias\2026-02-05\Cerveza Chatter Las Tablas_00_20260205160603.mp4;Aguila;2;19:10:48;19:11:31;42;1;330;;;;clips/ChatterTablas/20260205/ChatterTablas_20260205160603_Aguila_evt_059.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FChatterTablas%2F20260205%2FChatterTablas_20260205160603_Aguila_evt_059.mp4?alt=media
Cerveza Chatter Las Tablas_00_20260205191349.mp4_Aguila_574304;ChatterTablas;ChattersModel_v2.pt;2026-02-05;C:\Proyectos gambooza\chatter_videos_dias\2026-02-05\Cerveza Chatter Las Tablas_00_20260205191349.mp4;Aguila;1;19:23:23;19:23:34;12;1;330;;;;clips/ChatterTablas/20260205/ChatterTablas_20260205191349_Aguila_evt_060.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FChatterTablas%2F20260205%2FChatterTablas_20260205191349_Aguila_evt_060.mp4?alt=media
Cerveza Chatter Las Tablas_00_20260205191349.mp4_Aguila_698704;ChatterTablas;ChattersModel_v2.pt;2026-02-05;C:\Proyectos gambooza\chatter_videos_dias\2026-02-05\Cerveza Chatter Las Tablas_00_20260205191349.mp4;Aguila;2;19:25:27;19:25:51;24;1;330;;;;clips/ChatterTablas/20260205/ChatterTablas_20260205191349_Aguila_evt_061.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FChatterTablas%2F20260205%2FChatterTablas_20260205191349_Aguila_evt_061.mp4?alt=media
Cerveza Chatter Las Tablas_00_20260205191349.mp4_Aguila_734389;ChatterTablas;ChattersModel_v2.pt;2026-02-05;C:\Proyectos gambooza\chatter_videos_dias\2026-02-05\Cerveza Chatter Las Tablas_00_20260205191349.mp4;Aguila;3;19:26:03;19:26:35;32;1;330;;;;clips/ChatterTablas/20260205/ChatterTablas_20260205191349_Aguila_evt_062.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FChatterTablas%2F20260205%2FChatterTablas_20260205191349_Aguila_evt_062.mp4?alt=media
