ID Único;Cliente;Modelo;Fecha;Video Path;Grifo;Ciclo #;Hora Inicio;Hora Fin;Duración (s);Cervezas;Tamaño (ml);Espuma (%);Mala Praxis;Causas Error;Clip Path;URL Video
El Parnasillo_00_20260105142534.mp4_Surtidor 1_999;Parnasillo;Parnasillo_v1.pt;2026-01-05;C:\Proyectos gambooza\Parnasillo_videos_dias\2026-01-05\El Parnasillo_00_20260105142534.mp4;Surtidor 1;1;14:25:34;14:29:35;240;0;330;;;;clips/Parnasillo/20260105/Parnasillo_20260105142534_Surtidor 1_evt_001.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FParnasillo%2F20260105%2FParnasillo_20260105142534_Surtidor%201_evt_001.mp4?alt=media
El Parnasillo_00_20260105142534.mp4_Surtidor 1_242493;Parnasillo;Parnasillo_v1.pt;2026-01-05;C:\Proyectos gambooza\Parnasillo_videos_dias\2026-01-05\El Parnasillo_00_20260105142534.mp4;Surtidor 1;2;14:29:36;14:33:36;240;0;330;;;;clips/Parnasillo/20260105/Parnasillo_20260105142534_Surtidor 1_evt_002.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FParnasillo%2F20260105%2FParnasillo_20260105142534_Surtidor%201_evt_002.mp4?alt=media
El Parnasillo_00_20260105142534.mp4_Surtidor 1_483986;Parnasillo;Parnasillo_v1.pt;2026-01-05;C:\Proyectos gambooza\Parnasillo_videos_dias\2026-01-05\El Parnasillo_00_20260105142534.mp4;Surtidor 1;3;14:33:37;14:37:38;240;0;330;;;;clips/Parnasillo/20260105/Parnasillo_20260105142534_Surtidor 1_evt_003.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FParnasillo%2F20260105%2FParnasillo_20260105142534_Surtidor%201_evt_003.mp4?alt=media
El Parnasillo_00_20260105142534.mp4_Surtidor 1_3481899;Parnasillo;Parnasillo_v1.pt;2026-01-05;C:\Proyectos gambooza\Parnasillo_videos_dias\2026-01-05\El Parnasillo_00_20260105142534.mp4;Surtidor 1;4;15:23:35;15:27:36;240;0;330;;;;clips/Parnasillo/20260105/Parnasillo_20260105142534_Surtidor 1_evt_004.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FParnasillo%2F20260105%2FParnasillo_20260105142534_Surtidor%201_evt_004.mp4?alt=media
El Parnasillo_00_20260105142605.mp4_Surtidor 1_2625979;Parnasillo;Parnasillo_v1.pt;2026-01-05;C:\Proyectos gambooza\Parnasillo_videos_dias\2026-01-05\El Parnasillo_00_20260105142605.mp4;Tap 2;1;15:09:50;15:13:19;209;1;500;;;;clips/Parnasillo/20260105/Parnasillo_20260105142605_Surtidor 1_evt_005.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FParnasillo%2F20260105%2FParnasillo_20260105142605_Surtidor%201_evt_005.mp4?alt=media
El Parnasillo_00_20260105142605.mp4_Surtidor 1_4835962_S1;Parnasillo;Parnasillo_v1.pt;2026-01-05;C:\Proyectos gambooza\Parnasillo_videos_dias\2026-01-05\El Parnasillo_00_20260105142605.mp4;Tap 2;2;15:46:40;15:48:04;84;1;500;;;;clips/Parnasillo/20260105/Parnasillo_20260105142605_Surtidor 1_evt_006.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FParnasillo%2F20260105%2FParnasillo_20260105142605_Surtidor%201_evt_006.mp4?alt=media
El Parnasillo_00_20260105142605.mp4_Surtidor 1_4835962_S2;Parnasillo;Parnasillo_v1.pt;2026-01-05;C:\Proyectos gambooza\Parnasillo_videos_dias\2026-01-05\El Parnasillo_00_20260105142605.mp4;Tap 2;3;15:46:40;15:48:04;84;1;500;;;;clips/Parnasillo/20260105/Parnasillo_20260105142605_Surtidor 1_evt_006.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FParnasillo%2F20260105%2FParnasillo_20260105142605_Surtidor%201_evt_006.mp4?alt=media
El Parnasillo_00_20260105142605.mp4_Surtidor 1_7467942;Parnasillo;Parnasillo_v1.pt;2026-01-05;C:\Proyectos gambooza\Parnasillo_videos_dias\2026-01-05\El Parnasillo_00_20260105142605.mp4;Surtidor 1;4;16:30:32;16:30:47;15;0;330;;;;clips/Parnasillo/20260105/Parnasillo_20260105142605_Surtidor 1_evt_007.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FParnasillo%2F20260105%2FParnasillo_20260105142605_Surtidor%201_evt_007.mp4?alt=media
El Parnasillo_00_20260105000023.mp4_Surtidor 1_797494;Parnasillo;Parnasillo_v1.pt;2026-01-05;C:\Proyectos gambooza\Parnasillo_videos_dias\2026-01-05\El Parnasillo_00_20260105000023.mp4;Tap 1 [left];1;00:13:40;00:14:17;37;1;250;;MP-3: wrong type of glass;;clips/Parnasillo/20260105/Parnasillo_20260105000023_Surtidor 1_evt_008.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FParnasillo%2F20260105%2FParnasillo_20260105000023_Surtidor%201_evt_008.mp4?alt=media
CProyectosgamboozaParnasillovideosdias20260105ElParnasillo0020260105000023mp4_MANUAL_ml6u1kjg;Parnasillo;Parnasillo_v1.pt;2026-01-05;C:\Proyectos gambooza\Parnasillo_videos_dias\2026-01-05\El Parnasillo_00_20260105000023.mp4;Tap 1 [left];2;00:13:40;00:14:17;37;1;250;;;;clips/Parnasillo/20260105/Parnasillo_20260105000023_Surtidor 1_evt_008.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FParnasillo%2F20260105%2FParnasillo_20260105000023_Surtidor%201_evt_008.mp4?alt=media
El Parnasillo_00_20260105000023.mp4_Surtidor 1_1212991;Parnasillo;Parnasillo_v1.pt;2026-01-05;C:\Proyectos gambooza\Parnasillo_videos_dias\2026-01-05\El Parnasillo_00_20260105000023.mp4;Tap 1 [left];3;00:20:35;00:21:15;39;1;500;;;;clips/Parnasillo/20260105/Parnasillo_20260105000023_Surtidor 1_evt_009.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FParnasillo%2F20260105%2FParnasillo_20260105000023_Surtidor%201_evt_009.mp4?alt=media
El Parnasillo_00_20260105000023.mp4_Surtidor 1_1412990;Parnasillo;Parnasillo_v1.pt;2026-01-05;C:\Proyectos gambooza\Parnasillo_videos_dias\2026-01-05\El Parnasillo_00_20260105000023.mp4;Tap 1 [left];4;00:23:55;00:24:32;37;1;500;;;;clips/Parnasillo/20260105/Parnasillo_20260105000023_Surtidor 1_evt_010.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FParnasillo%2F20260105%2FParnasillo_20260105000023_Surtidor%201_evt_010.mp4?alt=media
El Parnasillo_00_20260105000023.mp4_Surtidor 1_1546989;Parnasillo;Parnasillo_v1.pt;2026-01-05;C:\Proyectos gambooza\Parnasillo_videos_dias\2026-01-05\El Parnasillo_00_20260105000023.mp4;Tap 1 [left];5;00:26:09;00:27:02;53;1;500;;;;clips/Parnasillo/20260105/Parnasillo_20260105000023_Surtidor 1_evt_011.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FParnasillo%2F20260105%2FParnasillo_20260105000023_Surtidor%201_evt_011.mp4?alt=media
CProyectosgamboozaParnasillovideosdias20260105ElParnasillo0020260105000023mp4_MANUAL_ml6u3aok;Parnasillo;Parnasillo_v1.pt;2026-01-05;C:\Proyectos gambooza\Parnasillo_videos_dias\2026-01-05\El Parnasillo_00_20260105000023.mp4;Tap 1 [left];6;00:26:09;00:27:02;53;1;500;;;;clips/Parnasillo/20260105/Parnasillo_20260105000023_Surtidor 1_evt_011.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FParnasillo%2F20260105%2FParnasillo_20260105000023_Surtidor%201_evt_011.mp4?alt=media
El Parnasillo_00_20260105000023.mp4_Surtidor 1_2886480;Parnasillo;Parnasillo_v1.pt;2026-01-05;C:\Proyectos gambooza\Parnasillo_videos_dias\2026-01-05\El Parnasillo_00_20260105000023.mp4;Surtidor 1;7;00:48:29;00:52:29;240;0;330;;;;clips/Parnasillo/20260105/Parnasillo_20260105000023_Surtidor 1_evt_013.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FParnasillo%2F20260105%2FParnasillo_20260105000023_Surtidor%201_evt_013.mp4?alt=media
El Parnasillo_00_20260105000023.mp4_Surtidor 1_4224471;Parnasillo;Parnasillo_v1.pt;2026-01-05;C:\Proyectos gambooza\Parnasillo_videos_dias\2026-01-05\El Parnasillo_00_20260105000023.mp4;Surtidor 1;8;01:10:47;01:14:47;240;0;330;;;;clips/Parnasillo/20260105/Parnasillo_20260105000023_Surtidor 1_evt_018.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FParnasillo%2F20260105%2FParnasillo_20260105000023_Surtidor%201_evt_018.mp4?alt=media
El Parnasillo_00_20260105000023.mp4_Surtidor 1_8984439;Parnasillo;Parnasillo_v1.pt;2026-01-05;C:\Proyectos gambooza\Parnasillo_videos_dias\2026-01-05\El Parnasillo_00_20260105000023.mp4;Surtidor 1;9;02:30:07;02:30:31;24;0;330;;;;clips/Parnasillo/20260105/Parnasillo_20260105000023_Surtidor 1_evt_029.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FParnasillo%2F20260105%2FParnasillo_20260105000023_Surtidor%201_evt_029.mp4?alt=media
El Parnasillo_00_20260105000023.mp4_Surtidor 1_9248437;Parnasillo;Parnasillo_v1.pt;2026-01-05;C:\Proyectos gambooza\Parnasillo_videos_dias\2026-01-05\El Parnasillo_00_20260105000023.mp4;Surtidor 1;10;02:34:31;02:38:31;240;0;330;;;;clips/Parnasillo/20260105/Parnasillo_20260105000023_Surtidor 1_evt_030.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FParnasillo%2F20260105%2FParnasillo_20260105000023_Surtidor%201_evt_030.mp4?alt=media
El Parnasillo_00_20260105000023.mp4_Surtidor 1_9502935;Parnasillo;Parnasillo_v1.pt;2026-01-05;C:\Proyectos gambooza\Parnasillo_videos_dias\2026-01-05\El Parnasillo_00_20260105000023.mp4;Surtidor 1;11;02:38:45;02:42:43;237;0;330;;;;clips/Parnasillo/20260105/Parnasillo_20260105000023_Surtidor 1_evt_031.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FParnasillo%2F20260105%2FParnasillo_20260105000023_Surtidor%201_evt_031.mp4?alt=media
El Parnasillo_00_20260105000023.mp4_Surtidor 1_9876433;Parnasillo;Parnasillo_v1.pt;2026-01-05;C:\Proyectos gambooza\Parnasillo_videos_dias\2026-01-05\El Parnasillo_00_20260105000023.mp4;Surtidor 1;12;02:44:59;02:48:59;240;0;330;;;;clips/Parnasillo/20260105/Parnasillo_20260105000023_Surtidor 1_evt_032.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FParnasillo%2F20260105%2FParnasillo_20260105000023_Surtidor%201_evt_032.mp4?alt=media
El Parnasillo_00_20260105000023.mp4_Surtidor 1_10220930;Parnasillo;Parnasillo_v1.pt;2026-01-05;C:\Proyectos gambooza\Parnasillo_videos_dias\2026-01-05\El Parnasillo_00_20260105000023.mp4;Surtidor 1;13;02:50:43;02:54:44;240;0;330;;;;clips/Parnasillo/20260105/Parnasillo_20260105000023_Surtidor 1_evt_033.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FParnasillo%2F20260105%2FParnasillo_20260105000023_Surtidor%201_evt_033.mp4?alt=media
El Parnasillo_00_20260105000023.mp4_Surtidor 1_10512928;Parnasillo;Parnasillo_v1.pt;2026-01-05;C:\Proyectos gambooza\Parnasillo_videos_dias\2026-01-05\El Parnasillo_00_20260105000023.mp4;Surtidor 1;14;02:55:35;02:59:36;240;0;330;;;;clips/Parnasillo/20260105/Parnasillo_20260105000023_Surtidor 1_evt_034.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FParnasillo%2F20260105%2FParnasillo_20260105000023_Surtidor%201_evt_034.mp4?alt=media
El Parnasillo_00_20260105000023.mp4_Surtidor 1_10797926;Parnasillo;Parnasillo_v1.pt;2026-01-05;C:\Proyectos gambooza\Parnasillo_videos_dias\2026-01-05\El Parnasillo_00_20260105000023.mp4;Surtidor 1;15;03:00:20;03:04:03;223;0;330;;;;clips/Parnasillo/20260105/Parnasillo_20260105000023_Surtidor 1_evt_035.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FParnasillo%2F20260105%2FParnasillo_20260105000023_Surtidor%201_evt_035.mp4?alt=media
El Parnasillo_00_20260105000023.mp4_Surtidor 5_2568982;Parnasillo;Parnasillo_v1.pt;2026-01-05;C:\Proyectos gambooza\Parnasillo_videos_dias\2026-01-05\El Parnasillo_00_20260105000023.mp4;Surtidor 5;1;00:43:11;00:47:12;240;0;330;;;;clips/Parnasillo/20260105/Parnasillo_20260105000023_Surtidor 5_evt_012.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FParnasillo%2F20260105%2FParnasillo_20260105000023_Surtidor%205_evt_012.mp4?alt=media
El Parnasillo_00_20260105000023.mp4_Surtidor 5_3272977;Parnasillo;Parnasillo_v1.pt;2026-01-05;C:\Proyectos gambooza\Parnasillo_videos_dias\2026-01-05\El Parnasillo_00_20260105000023.mp4;Surtidor 5;2;00:54:55;00:56:25;90;0;330;;;;clips/Parnasillo/20260105/Parnasillo_20260105000023_Surtidor 5_evt_014.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FParnasillo%2F20260105%2FParnasillo_20260105000023_Surtidor%205_evt_014.mp4?alt=media
El Parnasillo_00_20260105000023.mp4_Surtidor 5_3532476;Parnasillo;Parnasillo_v1.pt;2026-01-05;C:\Proyectos gambooza\Parnasillo_videos_dias\2026-01-05\El Parnasillo_00_20260105000023.mp4;Surtidor 5;3;00:59:15;00:59:58;43;0;330;;;;clips/Parnasillo/20260105/Parnasillo_20260105000023_Surtidor 5_evt_015.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FParnasillo%2F20260105%2FParnasillo_20260105000023_Surtidor%205_evt_015.mp4?alt=media
El Parnasillo_00_20260105000023.mp4_Surtidor 5_3706474;Parnasillo;Parnasillo_v1.pt;2026-01-05;C:\Proyectos gambooza\Parnasillo_videos_dias\2026-01-05\El Parnasillo_00_20260105000023.mp4;Surtidor 5;4;01:02:09;01:05:25;196;0;330;;;;clips/Parnasillo/20260105/Parnasillo_20260105000023_Surtidor 5_evt_016.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FParnasillo%2F20260105%2FParnasillo_20260105000023_Surtidor%205_evt_016.mp4?alt=media
El Parnasillo_00_20260105000023.mp4_Surtidor 5_4103972;Parnasillo;Parnasillo_v1.pt;2026-01-05;C:\Proyectos gambooza\Parnasillo_videos_dias\2026-01-05\El Parnasillo_00_20260105000023.mp4;Surtidor 5;5;01:08:46;01:10:37;111;0;330;;;;clips/Parnasillo/20260105/Parnasillo_20260105000023_Surtidor 5_evt_017.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FParnasillo%2F20260105%2FParnasillo_20260105000023_Surtidor%205_evt_017.mp4?alt=media
El Parnasillo_00_20260105000023.mp4_Surtidor 5_5750961;Parnasillo;Parnasillo_v1.pt;2026-01-05;C:\Proyectos gambooza\Parnasillo_videos_dias\2026-01-05\El Parnasillo_00_20260105000023.mp4;Surtidor 5;6;01:36:13;01:40:14;240;0;330;;;;clips/Parnasillo/20260105/Parnasillo_20260105000023_Surtidor 5_evt_021.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FParnasillo%2F20260105%2FParnasillo_20260105000023_Surtidor%205_evt_021.mp4?alt=media
El Parnasillo_00_20260105000023.mp4_Surtidor 5_6086458;Parnasillo;Parnasillo_v1.pt;2026-01-05;C:\Proyectos gambooza\Parnasillo_videos_dias\2026-01-05\El Parnasillo_00_20260105000023.mp4;Surtidor 5;7;01:41:49;01:45:49;240;0;330;;;;clips/Parnasillo/20260105/Parnasillo_20260105000023_Surtidor 5_evt_022.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FParnasillo%2F20260105%2FParnasillo_20260105000023_Surtidor%205_evt_022.mp4?alt=media
El Parnasillo_00_20260105000023.mp4_Surtidor 5_6482456;Parnasillo;Parnasillo_v1.pt;2026-01-05;C:\Proyectos gambooza\Parnasillo_videos_dias\2026-01-05\El Parnasillo_00_20260105000023.mp4;Surtidor 5;8;01:48:25;01:52:25;240;0;330;;;;clips/Parnasillo/20260105/Parnasillo_20260105000023_Surtidor 5_evt_023.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FParnasillo%2F20260105%2FParnasillo_20260105000023_Surtidor%205_evt_023.mp4?alt=media
El Parnasillo_00_20260105000023.mp4_Surtidor 5_6780454;Parnasillo;Parnasillo_v1.pt;2026-01-05;C:\Proyectos gambooza\Parnasillo_videos_dias\2026-01-05\El Parnasillo_00_20260105000023.mp4;Surtidor 5;9;01:53:23;01:57:23;240;0;330;;;;clips/Parnasillo/20260105/Parnasillo_20260105000023_Surtidor 5_evt_024.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FParnasillo%2F20260105%2FParnasillo_20260105000023_Surtidor%205_evt_024.mp4?alt=media
El Parnasillo_00_20260105000023.mp4_Surtidor 5_7065452;Parnasillo;Parnasillo_v1.pt;2026-01-05;C:\Proyectos gambooza\Parnasillo_videos_dias\2026-01-05\El Parnasillo_00_20260105000023.mp4;Surtidor 5;10;01:58:08;02:02:08;240;0;330;;;;clips/Parnasillo/20260105/Parnasillo_20260105000023_Surtidor 5_evt_025.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FParnasillo%2F20260105%2FParnasillo_20260105000023_Surtidor%205_evt_025.mp4?alt=media
El Parnasillo_00_20260105000023.mp4_Surtidor 5_7638448;Parnasillo;Parnasillo_v1.pt;2026-01-05;C:\Proyectos gambooza\Parnasillo_videos_dias\2026-01-05\El Parnasillo_00_20260105000023.mp4;Surtidor 5;11;02:07:41;02:11:41;240;0;330;;;;clips/Parnasillo/20260105/Parnasillo_20260105000023_Surtidor 5_evt_026.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FParnasillo%2F20260105%2FParnasillo_20260105000023_Surtidor%205_evt_026.mp4?alt=media
El Parnasillo_00_20260105000023.mp4_Surtidor 5_7983945;Parnasillo;Parnasillo_v1.pt;2026-01-05;C:\Proyectos gambooza\Parnasillo_videos_dias\2026-01-05\El Parnasillo_00_20260105000023.mp4;Surtidor 5;12;02:13:26;02:15:43;136;0;330;;;;clips/Parnasillo/20260105/Parnasillo_20260105000023_Surtidor 5_evt_027.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FParnasillo%2F20260105%2FParnasillo_20260105000023_Surtidor%205_evt_027.mp4?alt=media
El Parnasillo_00_20260105000023.mp4_Surtidor 5_8138944;Parnasillo;Parnasillo_v1.pt;2026-01-05;C:\Proyectos gambooza\Parnasillo_videos_dias\2026-01-05\El Parnasillo_00_20260105000023.mp4;Surtidor 5;13;02:16:01;02:20:02;240;0;330;;;;clips/Parnasillo/20260105/Parnasillo_20260105000023_Surtidor 5_evt_028.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FParnasillo%2F20260105%2FParnasillo_20260105000023_Surtidor%205_evt_028.mp4?alt=media
El Parnasillo_00_20260105000023.mp4_Surtidor 3_4986466;Parnasillo;Parnasillo_v1.pt;2026-01-05;C:\Proyectos gambooza\Parnasillo_videos_dias\2026-01-05\El Parnasillo_00_20260105000023.mp4;Tap 1 [left];1;01:23:29;01:23:52;23;1;500;;;;clips/Parnasillo/20260105/Parnasillo_20260105000023_Surtidor 3_evt_019.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FParnasillo%2F20260105%2FParnasillo_20260105000023_Surtidor%203_evt_019.mp4?alt=media
El Parnasillo_00_20260105000023.mp4_Surtidor 3_5010466;Parnasillo;Parnasillo_v1.pt;2026-01-05;C:\Proyectos gambooza\Parnasillo_videos_dias\2026-01-05\El Parnasillo_00_20260105000023.mp4;Surtidor 3;2;01:23:53;01:27:53;240;0;330;;;;clips/Parnasillo/20260105/Parnasillo_20260105000023_Surtidor 3_evt_020.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FParnasillo%2F20260105%2FParnasillo_20260105000023_Surtidor%203_evt_020.mp4?alt=media
El Parnasillo_00_20260105214358.mp4_Surtidor 1_223997_S1;Parnasillo;Parnasillo_v1.pt;2026-01-05;C:\Proyectos gambooza\Parnasillo_videos_dias\2026-01-05\El Parnasillo_00_20260105214358.mp4;Tap 1 [left];1;21:47:41;21:48:27;45;1;250;;;;clips/Parnasillo/20260105/Parnasillo_20260105214358_Surtidor 1_evt_036.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FParnasillo%2F20260105%2FParnasillo_20260105214358_Surtidor%201_evt_036.mp4?alt=media
El Parnasillo_00_20260105214358.mp4_Surtidor 1_223997_S2;Parnasillo;Parnasillo_v1.pt;2026-01-05;C:\Proyectos gambooza\Parnasillo_videos_dias\2026-01-05\El Parnasillo_00_20260105214358.mp4;Tap 1 [left];2;21:47:41;21:48:27;45;1;330;;;;clips/Parnasillo/20260105/Parnasillo_20260105214358_Surtidor 1_evt_036.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FParnasillo%2F20260105%2FParnasillo_20260105214358_Surtidor%201_evt_036.mp4?alt=media
CProyectosgamboozaParnasillovideosdias20260105ElParnasillo0020260105214358mp4_MANUAL_ml6w0zfs;Parnasillo;Parnasillo_v1.pt;2026-01-05;C:\Proyectos gambooza\Parnasillo_videos_dias\2026-01-05\El Parnasillo_00_20260105214358.mp4;Tap 1 [left];3;21:47:41;21:48:27;45;1;330;;;;clips/Parnasillo/20260105/Parnasillo_20260105214358_Surtidor 1_evt_036.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FParnasillo%2F20260105%2FParnasillo_20260105214358_Surtidor%201_evt_036.mp4?alt=media
El Parnasillo_00_20260105214358.mp4_Surtidor 1_1057486;Parnasillo;Parnasillo_v1.pt;2026-01-05;C:\Proyectos gambooza\Parnasillo_videos_dias\2026-01-05\El Parnasillo_00_20260105214358.mp4;Tap 1 [left];4;22:01:35;22:02:07;32;1;500;;;;clips/Parnasillo/20260105/Parnasillo_20260105214358_Surtidor 1_evt_039.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FParnasillo%2F20260105%2FParnasillo_20260105214358_Surtidor%201_evt_039.mp4?alt=media
El Parnasillo_00_20260105214358.mp4_Surtidor 1_1284983;Parnasillo;Parnasillo_v1.pt;2026-01-05;C:\Proyectos gambooza\Parnasillo_videos_dias\2026-01-05\El Parnasillo_00_20260105214358.mp4;Surtidor 1;5;22:05:22;22:09:23;240;0;330;;;;clips/Parnasillo/20260105/Parnasillo_20260105214358_Surtidor 1_evt_040.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FParnasillo%2F20260105%2FParnasillo_20260105214358_Surtidor%201_evt_040.mp4?alt=media
El Parnasillo_00_20260105214358.mp4_Surtidor 1_3567952;Parnasillo;Parnasillo_v1.pt;2026-01-05;C:\Proyectos gambooza\Parnasillo_videos_dias\2026-01-05\El Parnasillo_00_20260105214358.mp4;Tap 2;6;22:43:25;22:44:39;73;1;500;;;;clips/Parnasillo/20260105/Parnasillo_20260105214358_Surtidor 1_evt_045.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FParnasillo%2F20260105%2FParnasillo_20260105214358_Surtidor%201_evt_045.mp4?alt=media
CProyectosgamboozaParnasillovideosdias20260105ElParnasillo0020260105214358mp4_MANUAL_ml6wx3fm;Parnasillo;Parnasillo_v1.pt;2026-01-05;C:\Proyectos gambooza\Parnasillo_videos_dias\2026-01-05\El Parnasillo_00_20260105214358.mp4;Tap 2;7;22:43:25;22:44:39;73;1;500;;;;clips/Parnasillo/20260105/Parnasillo_20260105214358_Surtidor 1_evt_045.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FParnasillo%2F20260105%2FParnasillo_20260105214358_Surtidor%201_evt_045.mp4?alt=media
El Parnasillo_00_20260105214358.mp4_Surtidor 1_4671938;Parnasillo;Parnasillo_v1.pt;2026-01-05;C:\Proyectos gambooza\Parnasillo_videos_dias\2026-01-05\El Parnasillo_00_20260105214358.mp4;Tap 2;8;23:01:49;23:03:08;79;1;500;;;;clips/Parnasillo/20260105/Parnasillo_20260105214358_Surtidor 1_evt_050.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FParnasillo%2F20260105%2FParnasillo_20260105214358_Surtidor%201_evt_050.mp4?alt=media
El Parnasillo_00_20260105214358.mp4_Surtidor 3_482993;Parnasillo;Parnasillo_v1.pt;2026-01-05;C:\Proyectos gambooza\Parnasillo_videos_dias\2026-01-05\El Parnasillo_00_20260105214358.mp4;Tap 3;1;21:52:00;21:55:40;220;1;500;;;;clips/Parnasillo/20260105/Parnasillo_20260105214358_Surtidor 3_evt_037.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FParnasillo%2F20260105%2FParnasillo_20260105214358_Surtidor%203_evt_037.mp4?alt=media
CProyectosgamboozaParnasillovideosdias20260105ElParnasillo0020260105214358mp4_MANUAL_ml6w322p;Parnasillo;Parnasillo_v1.pt;2026-01-05;C:\Proyectos gambooza\Parnasillo_videos_dias\2026-01-05\El Parnasillo_00_20260105214358.mp4;Tap 2;2;21:52:00;21:55:40;220;1;500;;;;clips/Parnasillo/20260105/Parnasillo_20260105214358_Surtidor 3_evt_037.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FParnasillo%2F20260105%2FParnasillo_20260105214358_Surtidor%203_evt_037.mp4?alt=media
CProyectosgamboozaParnasillovideosdias20260105ElParnasillo0020260105214358mp4_MANUAL_ml6w3588;Parnasillo;Parnasillo_v1.pt;2026-01-05;C:\Proyectos gambooza\Parnasillo_videos_dias\2026-01-05\El Parnasillo_00_20260105214358.mp4;Tap 2;3;21:52:00;21:55:40;220;1;500;;;;clips/Parnasillo/20260105/Parnasillo_20260105214358_Surtidor 3_evt_037.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FParnasillo%2F20260105%2FParnasillo_20260105214358_Surtidor%203_evt_037.mp4?alt=media
El Parnasillo_00_20260105214358.mp4_Surtidor 3_1936474;Parnasillo;Parnasillo_v1.pt;2026-01-05;C:\Proyectos gambooza\Parnasillo_videos_dias\2026-01-05\El Parnasillo_00_20260105214358.mp4;Tap 3;4;22:16:14;22:16:50;36;1;500;;;;clips/Parnasillo/20260105/Parnasillo_20260105214358_Surtidor 3_evt_041.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FParnasillo%2F20260105%2FParnasillo_20260105214358_Surtidor%203_evt_041.mp4?alt=media
